comment daily death counts in affected countries
comment preceding _smooth mobility from Apple by 21d
comment Julian day 61/68:Sundays
array data
  typeOfArray float
 dimension 343 41
head
	"Days_from_60"
	"Belgium_fatal"
	"France_fatal"
	"Germany_fatal"
	"Iran_fatal"
	"Ireland_fatal"
	"Italy_fatal"
	"Netherlands_fatal"
	"Portugal_fatal"
	"Spain_fatal"
	"Sweden_fatal"
	"Switzerland_fatal"
	"United Kingdom_fatal"
	"Georgia_fatal"
	"Indiana_fatal"
	"Louisiana_fatal"
	"Massachusetts_fatal"
	"Michigan_fatal"
	"New Jersey_fatal"
	"New York_fatal"
	"Washington_fatal"
	"Belgium_mobil"
	"France_mobil"
	"Germany_mobil"
	"Iran_mobil"
	"Ireland_mobil"
	"Italy_mobil"
	"Netherlands_mobil"
	"Portugal_mobil"
	"Spain_mobil"
	"Sweden_mobil"
	"Switzerland_mobil"
	"United Kingdom_mobil"
	"Georgia_mobil"
	"Indiana_mobil"
	"Louisiana_mobil"
	"Massachusetts_mobil"
	"Michigan_mobil"
	"New Jersey_mobil"
	"New York_mobil"
	"Washington_mobil"
data
	59	11.514	5.261	1.658	6.266	7.778	7.166	6.140	2.263	8.004	7.820	3.335	13.890	4.902	12.497	11.800	31.402	14.386	59.623	18.842	2.203	28.062	16.649	40.416	-1.000	16.527	13.438	34.483	16.788	8.892	66.064	40.534	21.871	48.626	57.066	38.979	31.021	40.882	35.509	27.570	36.049
	60	10.026	4.933	1.589	6.078	7.317	7.045	6.009	2.167	7.961	7.855	3.091	13.429	4.825	12.411	11.696	30.692	14.023	59.819	17.925	2.066	28.827	16.823	40.828	-1.000	16.597	13.720	34.884	16.489	9.026	65.320	41.073	21.869	49.580	57.642	39.496	31.418	41.240	35.724	27.769	36.541
	61	9.273	4.688	1.475	5.869	6.989	6.673	6.030	2.090	7.429	7.829	2.633	13.075	4.731	12.177	12.224	30.214	12.636	59.524	17.162	1.997	28.865	16.667	40.209	-1.000	16.267	13.502	34.358	16.422	9.142	64.821	40.769	21.624	48.913	56.531	38.934	31.031	40.249	35.191	27.462	36.471
	62	9.331	4.457	1.372	5.698	6.542	6.345	5.890	1.972	6.839	7.714	2.142	12.632	4.560	12.017	12.784	29.459	11.642	57.444	16.833	2.055	28.517	16.392	39.771	-1.000	15.911	13.238	34.079	16.211	9.305	64.695	41.124	21.273	49.413	56.167	39.435	30.396	39.792	34.397	26.981	36.693
	63	9.908	4.226	1.317	5.624	6.020	6.213	5.594	1.855	6.302	7.611	1.828	12.061	4.367	11.291	12.600	28.521	10.482	54.926	16.832	2.171	28.526	16.727	39.891	-1.000	15.884	13.246	34.048	16.593	9.525	64.403	41.498	21.490	50.258	55.986	39.773	30.648	39.748	34.566	27.234	36.975
	64	10.597	3.988	1.382	5.563	5.853	6.241	5.083	1.765	6.074	7.507	1.622	11.610	4.105	9.703	12.056	27.733	9.994	51.274	16.708	2.298	28.640	17.097	40.156	-1.000	15.803	13.358	34.159	16.577	9.732	63.939	41.943	21.769	50.993	55.813	40.054	31.301	39.324	34.842	27.631	37.392
	65	10.490	3.851	1.345	5.453	5.546	6.019	4.906	1.697	6.051	7.378	1.453	11.043	4.124	8.029	11.152	27.455	9.596	46.652	16.074	2.377	28.801	17.480	40.938	-1.000	15.905	13.428	34.250	17.086	10.202	63.267	42.687	21.949	51.478	56.369	40.498	31.864	39.725	35.440	28.183	37.863
	66	10.454	3.733	1.310	5.328	5.366	5.629	4.558	1.583	5.808	7.292	1.424	10.481	4.131	7.589	10.688	27.394	9.345	44.128	15.588	2.409	28.742	17.841	41.938	-1.000	16.174	13.476	34.279	18.379	10.770	64.175	43.960	22.460	52.468	56.085	41.403	32.304	39.716	36.001	28.637	38.301
	67	10.349	3.541	1.248	5.182	5.199	5.257	4.195	1.456	5.169	7.140	1.399	9.993	3.978	7.554	10.720	27.511	9.004	43.631	14.879	2.414	28.163	18.099	42.741	-1.000	16.379	13.584	34.394	19.382	10.897	66.262	44.801	22.719	53.490	57.421	41.871	31.782	40.418	36.187	28.695	38.682
	68	10.082	3.449	1.227	5.012	5.045	5.185	3.874	1.345	5.068	6.896	1.387	9.770	3.778	7.589	10.144	27.283	8.704	43.174	14.056	2.420	28.545	18.631	44.348	-1.000	17.051	14.167	35.576	20.233	11.048	67.818	46.177	23.333	54.491	59.367	42.807	33.138	41.940	37.494	29.679	39.768
	69	9.121	3.334	1.200	4.719	4.784	4.976	3.732	1.317	4.946	6.604	1.366	9.396	3.578	7.417	9.328	26.584	8.505	41.106	12.945	2.362	29.424	19.488	45.655	-1.000	17.940	14.743	36.512	20.778	11.262	67.970	46.806	24.109	55.366	61.263	43.400	34.031	43.311	38.761	30.604	40.452
	70	7.651	3.250	1.110	4.505	4.310	4.670	3.549	1.326	4.844	6.271	1.387	8.935	3.520	6.971	8.808	25.413	8.537	37.767	11.669	2.288	29.757	19.826	46.267	-1.000	18.241	14.939	37.024	20.756	11.331	68.387	47.188	24.311	55.708	62.596	44.343	33.794	43.954	38.755	30.486	40.650
	71	6.206	3.165	0.895	4.353	3.602	4.436	3.344	1.255	4.689	6.007	1.275	8.405	3.447	6.811	8.536	25.202	8.122	36.051	10.408	2.129	30.063	20.155	46.894	-1.000	18.531	15.084	37.538	20.964	11.518	68.965	47.674	24.463	55.883	63.972	44.695	33.793	44.218	39.191	30.742	40.394
	72	5.832	3.202	0.755	4.289	3.147	4.394	2.961	1.196	4.499	5.821	1.168	8.069	3.458	6.874	8.576	25.007	7.567	35.739	10.014	2.008	30.261	20.466	47.336	-1.000	18.614	15.224	38.111	21.406	11.796	69.554	48.104	24.653	55.155	64.195	44.723	34.329	44.497	39.487	30.967	40.273
	73	5.432	3.281	0.684	4.183	2.920	4.328	2.719	1.203	4.138	5.577	1.056	7.857	3.527	7.046	8.568	24.025	6.773	35.196	9.671	1.907	30.347	20.646	47.590	-1.000	18.709	15.384	38.606	21.694	12.036	69.879	48.356	24.967	55.654	66.489	45.592	34.085	45.807	39.422	31.142	40.399
	74	5.158	3.625	0.671	4.166	2.833	4.202	2.531	1.258	3.823	5.379	0.970	7.814	3.647	6.931	8.712	22.870	6.037	33.942	9.800	1.823	31.106	20.827	47.983	-1.000	18.827	15.363	39.062	21.845	12.395	70.450	48.512	25.309	56.118	66.214	46.702	35.667	46.117	40.547	32.272	40.719
	75	4.830	3.725	0.638	4.299	2.693	4.070	2.421	1.311	3.559	5.253	0.834	7.501	3.618	6.754	9.232	21.877	5.926	32.925	10.433	1.722	31.568	21.076	48.464	-1.000	18.730	15.686	39.112	21.999	12.825	70.738	48.872	25.577	57.437	66.695	47.751	34.883	46.923	40.125	31.914	40.883
	76	4.476	3.282	0.582	4.497	2.539	3.936	2.235	1.329	3.374	5.178	0.627	7.231	3.433	6.783	9.640	21.388	5.978	32.076	10.974	1.617	31.816	21.312	48.757	-1.000	18.528	15.994	38.963	22.527	13.153	70.969	49.715	25.708	57.589	66.997	48.134	34.617	47.435	40.243	31.944	40.824
	77	4.076	2.851	0.553	4.602	2.479	3.814	2.016	1.351	2.973	5.241	0.487	6.887	3.433	7.137	9.072	20.883	6.069	30.412	10.411	1.506	31.772	22.295	48.910	-1.000	18.559	16.257	39.089	22.949	13.571	70.999	50.191	25.709	58.202	67.638	48.014	35.257	48.909	41.379	32.927	41.291
	78	3.672	2.645	0.540	4.636	2.512	3.568	1.849	1.425	3.028	5.296	0.499	6.601	3.782	7.280	8.784	19.262	6.041	28.228	9.517	1.458	31.686	23.019	48.885	-1.000	18.504	16.546	39.190	23.272	13.953	71.036	50.501	25.725	58.399	67.290	48.338	35.864	49.844	41.694	33.214	42.037
	79	3.341	2.431	0.571	4.669	2.492	3.274	1.670	1.493	3.573	5.298	0.528	6.306	4.087	7.183	8.424	17.780	5.975	25.836	8.742	1.400	31.684	23.489	48.750	-1.000	18.568	16.787	39.270	23.977	14.492	71.654	50.588	25.767	60.101	68.029	49.524	35.731	50.988	41.843	33.457	42.618
	80	3.069	2.236	0.573	4.799	2.372	3.031	1.489	1.527	4.385	5.233	0.524	6.188	4.018	6.691	8.144	16.903	5.954	24.664	8.158	1.326	31.522	23.458	48.498	-1.000	19.425	16.595	39.484	23.219	14.766	71.202	50.391	25.939	61.052	68.988	50.368	36.349	52.877	43.024	34.228	43.457
	81	2.952	1.750	0.561	4.849	2.225	2.865	1.464	1.524	4.304	5.037	0.532	6.314	3.931	6.371	7.248	16.109	5.950	23.520	7.560	1.305	31.527	24.032	48.732	-1.000	19.972	17.088	39.718	23.152	15.607	71.239	50.251	26.217	62.345	71.780	51.202	36.717	54.833	44.123	34.884	43.749
	82	2.936	1.320	0.544	4.694	2.058	2.684	1.453	1.512	4.412	4.817	0.528	6.422	3.829	6.103	6.216	15.504	5.584	21.636	6.242	1.257	32.039	24.657	49.242	-1.000	20.388	17.723	40.300	23.687	16.438	72.083	50.904	26.373	63.638	72.935	51.934	38.483	56.530	46.046	36.451	44.026
	83	2.895	1.361	0.520	4.478	1.978	2.542	1.411	1.487	4.593	4.621	0.524	5.963	3.913	5.509	4.904	14.760	5.061	19.614	4.946	1.263	32.795	25.401	49.938	-1.000	20.653	19.242	40.914	24.942	17.285	72.453	51.572	26.666	64.570	74.082	52.801	39.711	57.759	47.298	37.286	44.763
	84	2.772	1.380	0.498	4.396	1.964	2.328	1.368	1.447	4.983	4.409	0.491	5.660	4.044	4.840	4.672	14.011	4.580	18.089	4.735	1.300	33.896	25.525	50.942	-1.000	21.353	20.821	41.483	26.245	18.135	72.832	52.298	27.165	65.462	74.108	54.094	40.541	58.430	48.026	37.826	45.760
	85	2.690	1.217	0.485	4.329	1.971	2.138	1.345	1.434	4.486	4.188	0.446	5.856	3.807	4.634	4.424	13.522	4.528	17.401	4.953	1.326	35.125	26.084	52.063	-1.000	22.168	22.311	42.096	27.628	18.912	73.195	53.160	27.697	66.956	75.700	55.330	40.950	60.383	48.569	38.365	46.335
	86	2.706	1.096	0.477	4.292	1.838	1.971	1.422	1.441	3.599	4.002	0.363	5.882	3.404	4.623	4.320	13.478	4.315	16.887	4.733	1.247	36.375	26.971	53.463	-1.000	22.833	23.894	42.722	28.537	19.380	73.322	54.547	28.240	68.079	77.699	55.951	41.963	62.349	50.004	39.362	47.415
	87	2.703	0.992	0.474	4.276	1.697	1.923	1.459	1.453	2.699	3.904	0.305	5.576	3.447	4.674	4.272	13.223	4.375	16.783	4.467	1.168	38.101	27.869	55.522	-1.000	22.761	25.975	43.544	31.164	20.169	75.082	56.496	28.127	68.281	77.993	55.709	42.812	62.658	50.270	39.576	48.652
	88	2.511	0.965	0.457	4.382	1.577	1.924	1.418	1.453	2.788	3.924	0.260	5.079	3.862	4.554	4.368	13.850	4.521	17.043	4.093	1.067	39.711	28.628	57.009	-1.000	23.062	27.529	44.542	32.966	20.029	76.247	58.316	28.361	69.086	78.284	56.064	42.659	63.307	50.222	39.298	50.877
	89	2.288	0.923	0.421	4.618	1.530	1.901	1.341	1.453	2.678	3.927	0.194	4.729	4.182	4.726	4.424	15.532	4.800	17.326	4.069	1.046	40.339	30.068	57.472	-1.000	23.264	28.463	44.860	34.115	19.832	76.011	58.896	28.553	69.065	77.922	55.963	42.245	62.560	50.308	39.074	52.040
	90	2.173	0.875	0.369	4.878	1.417	1.803	1.234	1.444	2.356	3.919	0.116	4.749	3.978	5.034	5.064	17.025	4.793	17.269	4.053	1.025	40.607	30.709	57.725	-1.000	23.085	28.285	44.883	33.959	19.267	76.741	58.865	28.134	67.921	75.390	54.530	41.804	61.320	49.894	38.696	52.116
	91	2.096	0.911	0.315	4.948	1.183	1.728	1.086	1.410	1.929	3.867	0.083	4.552	3.520	5.160	5.616	16.625	4.472	16.934	3.980	0.999	41.981	33.870	58.443	-1.000	23.042	28.371	45.530	34.047	19.619	77.213	60.107	28.826	68.889	77.082	55.288	42.407	63.337	50.646	39.224	52.580
	92	1.978	0.963	0.293	5.007	0.942	1.691	0.959	1.348	1.934	3.861	0.058	4.062	3.342	4.731	5.784	15.815	4.165	16.466	3.821	1.004	43.044	36.836	58.998	-1.000	22.968	28.451	45.786	34.038	19.947	77.428	60.927	29.419	69.770	77.981	55.990	43.187	64.694	51.910	40.066	53.346
	93	1.842	0.924	0.275	5.073	0.915	1.687	0.796	1.280	1.935	3.769	0.041	3.766	3.273	4.509	5.704	14.860	4.155	15.905	3.862	1.078	44.147	39.737	59.548	-1.000	23.114	28.621	46.027	34.140	20.167	77.645	61.190	30.082	70.685	78.239	56.048	44.074	64.547	52.751	40.597	53.708
	94	1.676	0.885	0.260	5.215	0.942	1.622	0.678	1.203	1.892	3.649	0.037	3.728	3.087	4.566	5.704	14.133	3.995	14.859	3.582	1.115	45.138	43.671	60.222	-1.000	23.313	28.696	46.247	34.473	20.334	77.426	61.526	31.464	72.657	79.487	57.559	44.810	66.247	54.998	41.981	54.228
	95	1.614	0.855	0.252	5.294	0.996	1.548	0.600	1.097	1.778	3.557	0.037	3.682	2.604	4.829	5.688	12.767	3.486	14.409	3.441	1.215	45.798	47.211	61.084	-1.000	23.461	28.821	46.477	36.091	20.737	77.137	62.372	32.585	74.173	80.852	58.299	46.287	68.220	57.034	43.562	53.607
	96	1.563	0.852	0.261	5.290	1.049	1.542	0.596	0.977	1.597	3.563	0.091	3.591	2.418	4.720	5.584	10.541	3.193	14.796	3.287	1.316	47.057	49.702	62.642	-1.000	24.167	29.533	47.345	37.937	21.240	77.557	63.999	33.834	75.824	82.003	59.273	47.218	69.229	58.132	44.476	53.942
	97	1.473	0.827	0.273	5.292	1.123	1.579	0.628	0.878	1.417	3.594	0.202	3.418	2.909	4.446	5.024	8.793	2.855	15.183	2.995	1.337	49.261	53.368	64.416	-1.000	25.647	31.077	48.652	39.383	22.787	77.729	66.161	35.641	78.192	85.914	62.367	48.643	71.612	59.814	45.883	55.276
	98	1.358	0.743	0.275	5.408	1.183	1.587	0.650	0.807	1.232	3.600	0.305	3.202	3.651	4.166	4.352	8.554	2.565	15.091	2.757	1.289	50.355	55.078	65.841	-1.000	26.808	32.240	49.394	40.633	23.458	78.294	67.406	36.459	79.030	86.748	63.796	49.189	72.620	60.361	46.441	55.979
	99	1.204	0.662	0.246	5.548	1.236	1.525	0.596	0.736	1.042	3.508	0.326	2.940	4.029	4.183	3.904	8.265	2.269	14.178	2.634	1.257	51.407	57.078	67.766	-1.000	28.373	33.672	50.762	42.137	24.128	80.438	69.661	37.619	79.436	87.929	64.898	50.126	74.742	61.140	47.301	56.587
	100	1.040	0.626	0.227	5.658	1.169	1.448	0.521	0.668	0.853	3.457	0.343	2.690	4.396	3.971	3.640	8.188	1.921	13.929	2.646	1.268	51.673	58.576	69.562	-1.000	29.543	35.301	52.017	43.843	25.032	82.656	72.930	38.506	80.379	89.567	67.029	51.119	78.078	62.264	48.412	57.150
	101	0.922	0.601	0.213	5.750	1.009	1.414	0.488	0.600	0.705	3.414	0.351	2.467	4.716	3.640	3.232	8.260	1.551	14.264	2.886	1.220	52.502	60.003	70.611	-1.000	30.171	37.135	53.153	45.677	26.157	84.461	74.804	39.312	81.734	92.509	69.232	52.907	80.138	62.574	49.327	57.900
	102	0.807	0.577	0.205	5.957	0.875	1.385	0.486	0.578	0.630	3.325	0.347	2.376	4.967	3.411	3.104	8.238	1.562	14.848	2.668	1.083	53.205	61.058	71.011	-1.000	31.103	39.452	53.737	47.544	27.103	84.687	74.869	39.868	82.667	93.621	70.764	52.814	81.248	61.786	48.871	59.310
	103	0.702	0.561	0.190	6.361	0.788	1.297	0.477	0.544	0.629	3.236	0.355	2.272	4.938	3.314	3.112	8.110	1.440	14.565	2.445	0.919	53.564	62.375	71.422	-1.000	32.123	41.469	53.905	49.318	27.982	85.756	75.636	40.353	83.505	96.724	71.785	53.571	84.107	62.963	49.840	60.484
	104	0.625	0.564	0.173	6.783	0.648	1.174	0.434	0.482	0.629	3.147	0.380	2.121	4.749	3.257	3.296	7.672	1.401	14.420	2.333	0.893	54.186	63.832	72.100	-1.000	32.811	42.306	54.801	50.295	29.267	86.769	76.347	41.194	83.273	96.504	70.733	53.647	85.173	63.256	49.973	59.936
	105	0.582	0.593	0.165	7.123	0.515	1.091	0.367	0.408	0.629	3.064	0.409	1.953	4.400	3.240	3.464	7.505	1.429	13.773	2.261	0.951	54.780	64.798	72.758	-1.000	33.243	43.259	55.700	51.131	30.595	87.922	77.160	42.069	83.249	98.248	70.318	54.642	86.363	64.433	50.788	60.535
	106	0.602	0.591	0.179	7.402	0.408	1.066	0.334	0.352	0.648	3.006	0.396	1.844	4.255	3.326	3.408	7.649	1.384	12.924	2.006	0.962	55.597	65.730	73.181	-1.000	33.474	44.069	56.035	52.145	32.035	87.462	77.298	42.660	83.503	99.504	71.149	55.634	86.449	65.416	51.531	61.707
	107	0.610	0.575	0.182	7.704	0.334	1.053	0.325	0.309	0.674	2.960	0.380	1.751	3.967	3.343	3.408	7.394	1.325	11.711	1.771	0.930	57.028	67.162	73.811	-1.000	34.511	44.565	56.533	52.827	33.467	86.899	76.729	43.603	83.800	100.281	71.277	55.972	86.195	65.427	51.593	62.814
	108	0.592	0.553	0.178	8.077	0.314	0.993	0.315	0.275	0.671	2.874	0.371	1.649	3.702	3.451	3.736	7.005	1.311	10.093	1.578	0.967	58.169	68.777	76.024	-1.000	35.874	44.976	57.573	53.749	35.158	87.541	77.820	44.666	84.029	100.109	70.984	55.992	86.459	65.954	51.610	63.621
	109	0.535	0.540	0.170	8.289	0.327	0.929	0.315	0.223	0.594	2.774	0.367	1.599	3.375	3.440	3.848	6.656	1.307	8.475	1.764	1.014	59.093	70.953	78.320	-1.000	36.905	45.591	58.740	54.438	37.054	89.665	80.867	45.995	84.233	101.430	71.841	57.420	87.422	68.269	53.140	62.975
	110	0.518	0.504	0.164	8.337	0.341	0.891	0.286	0.223	0.508	2.668	0.297	1.569	3.120	3.417	3.776	6.367	1.328	7.892	1.817	1.088	59.457	71.968	79.670	-1.000	37.424	46.342	59.667	54.271	38.178	90.786	82.379	47.308	84.267	100.748	72.432	59.040	87.066	68.846	53.203	62.475
	111	0.556	0.437	0.158	8.385	0.401	0.840	0.256	0.260	0.423	2.573	0.165	1.502	2.775	3.354	3.776	6.151	1.345	7.418	1.863	1.125	59.982	73.161	82.882	-1.000	38.402	47.981	60.657	54.829	38.765	92.350	84.534	48.108	85.785	102.305	74.067	60.378	88.880	70.013	54.263	64.234
	112	0.607	0.363	0.143	8.534	0.448	0.746	0.246	0.312	0.340	2.433	0.041	1.461	2.611	3.114	3.728	5.834	1.318	6.927	1.909	1.099	60.962	75.258	85.051	-1.000	39.590	50.485	61.432	55.238	39.461	93.445	85.246	48.717	86.350	102.802	74.985	60.960	89.472	69.839	54.104	64.505
	113	0.553	0.345	0.127	8.733	0.494	0.641	0.234	0.365	0.244	2.263	0.058	1.468	2.400	2.714	3.920	5.590	1.279	6.667	1.928	1.057	61.954	76.541	86.389	-1.000	39.512	51.803	62.027	55.432	40.170	94.547	85.559	48.646	87.349	102.936	74.834	60.938	89.888	69.486	53.650	64.878
	114	0.497	0.337	0.126	8.876	0.515	0.554	0.217	0.430	0.147	2.083	0.091	1.480	2.480	2.446	4.016	5.690	1.199	6.430	1.875	1.083	62.642	77.541	86.906	-1.000	38.990	52.888	62.173	55.796	40.757	95.676	85.464	48.335	87.862	103.744	75.201	61.819	91.729	70.677	54.425	65.037
	115	0.461	0.330	0.132	8.900	0.601	0.480	0.190	0.482	0.079	1.994	0.124	1.432	2.440	2.269	3.824	5.851	1.161	6.719	1.736	1.152	62.956	78.468	86.693	-1.000	38.946	54.740	61.675	56.157	41.624	96.269	84.659	47.961	87.724	105.189	75.922	62.394	93.594	71.279	54.865	65.198
	116	0.461	0.315	0.130	9.115	0.641	0.415	0.165	0.519	0.076	1.968	0.124	1.397	2.451	2.223	3.536	5.834	1.150	6.840	1.567	1.173	63.625	79.520	87.086	-1.000	38.600	56.716	61.452	56.645	42.510	95.967	83.418	47.426	88.569	106.457	75.772	62.573	95.212	72.587	55.325	66.665
	117	0.456	0.307	0.132	9.429	0.615	0.394	0.171	0.532	0.087	1.908	0.128	1.380	2.371	2.120	3.512	5.834	1.206	6.656	1.440	1.141	65.056	80.385	87.540	-1.000	38.843	57.652	61.722	57.396	43.156	97.011	82.215	46.876	89.433	108.107	73.655	62.006	97.213	74.132	56.218	67.570
	118	0.441	0.294	0.131	9.695	0.535	0.393	0.183	0.544	0.107	1.824	0.136	1.344	2.258	2.034	3.392	5.751	1.325	6.251	1.249	1.115	65.744	81.363	86.052	-1.000	39.423	57.763	61.418	58.554	43.917	97.372	81.068	46.504	89.988	109.615	72.563	63.151	99.141	75.498	57.279	67.930
	119	0.428	0.273	0.124	9.829	0.448	0.423	0.188	0.563	0.131	1.733	0.144	1.268	2.116	2.069	3.496	5.484	1.447	6.211	1.055	1.136	66.184	81.585	85.562	-1.000	39.348	57.387	61.248	61.305	44.703	98.317	81.353	46.267	90.850	109.336	72.829	63.818	100.573	77.956	58.945	68.285
	120	0.430	0.273	0.109	9.977	0.374	0.435	0.186	0.590	0.150	1.661	0.128	1.190	2.011	2.183	3.536	5.357	1.419	6.540	1.097	1.220	66.738	82.662	85.916	-1.000	40.296	58.089	61.544	65.203	45.706	99.783	82.174	46.391	91.374	110.131	73.149	64.980	101.245	80.174	60.581	68.953
	121	0.454	0.262	0.096	10.231	0.327	0.419	0.190	0.637	0.163	1.606	0.095	1.076	1.684	2.257	3.568	5.251	1.342	6.996	1.220	1.263	67.897	83.793	87.348	-1.000	41.334	59.135	62.699	67.060	46.749	100.925	83.945	46.629	92.286	111.167	73.655	65.053	102.606	80.254	60.952	69.845
	122	0.474	0.256	0.088	10.511	0.267	0.407	0.204	0.692	0.171	1.532	0.062	1.023	1.520	2.217	3.528	4.785	1.230	7.037	1.373	1.257	69.056	85.057	89.351	-1.000	42.146	60.239	64.435	68.263	47.618	102.562	86.003	47.066	93.816	111.773	74.545	66.689	104.054	82.803	62.942	70.956
	123	0.507	0.253	0.092	10.640	0.214	0.406	0.223	0.742	0.163	1.423	0.062	0.992	1.527	2.080	3.608	4.530	1.088	6.881	1.365	1.310	70.436	86.337	89.727	-1.000	43.733	60.679	65.839	68.741	48.669	104.777	86.717	48.146	95.360	112.180	76.155	68.173	105.094	83.797	64.118	71.486
	124	0.484	0.239	0.087	10.776	0.200	0.394	0.219	0.794	0.156	1.348	0.062	0.965	1.622	2.131	3.760	4.302	1.046	6.887	1.387	1.400	71.118	87.875	90.891	-1.000	45.218	62.506	66.784	70.848	50.004	106.720	87.774	49.005	95.660	112.786	79.156	69.154	105.850	84.104	64.695	72.460
	125	0.410	0.222	0.082	10.965	0.187	0.401	0.208	0.810	0.145	1.268	0.054	0.928	1.713	2.194	3.928	4.263	1.046	7.048	1.413	1.485	72.658	89.345	91.478	-1.000	46.012	63.652	67.709	70.785	50.966	108.380	88.605	49.769	96.079	113.105	81.417	69.718	106.698	84.810	65.236	72.848
	126	0.295	0.216	0.085	11.330	0.194	0.391	0.202	0.825	0.130	1.251	0.037	0.873	1.669	2.257	3.984	4.319	1.056	7.747	1.481	1.569	73.847	90.919	92.021	-1.000	46.676	64.439	68.423	69.237	51.843	109.136	89.640	50.282	96.318	114.486	81.829	70.645	107.661	84.926	65.752	74.028
	127	0.241	0.230	0.092	11.605	0.227	0.359	0.198	0.822	0.113	1.274	0.021	0.800	1.673	2.200	4.032	4.124	1.101	8.695	1.434	1.654	75.184	92.395	92.329	-1.000	47.459	65.299	68.889	66.392	52.675	110.042	90.651	50.966	96.856	115.737	82.685	71.612	109.938	85.342	66.480	74.906
	128	0.197	0.236	0.093	11.886	0.287	0.324	0.175	0.801	0.091	1.285	0.029	0.759	1.880	2.040	4.232	3.908	1.230	9.521	1.322	1.717	76.253	94.042	92.091	-1.000	48.132	66.566	69.077	65.539	53.666	111.961	90.789	51.620	97.273	116.691	83.216	73.371	111.035	86.795	67.801	76.304
	129	0.167	0.242	0.091	12.018	0.287	0.304	0.144	0.742	0.069	1.256	0.045	0.715	2.316	1.937	4.656	3.952	1.485	9.336	1.177	1.706	77.905	96.015	91.554	-1.000	49.146	67.964	69.384	65.776	54.807	109.196	91.665	52.404	98.336	118.047	83.698	74.445	112.843	87.412	68.851	77.870
	130	0.133	0.239	0.089	12.340	0.301	0.292	0.117	0.717	0.069	1.234	0.062	0.683	2.589	1.920	5.064	3.841	1.680	9.423	1.114	1.685	79.126	97.560	92.240	-1.000	49.874	70.380	69.878	66.708	56.036	106.256	94.050	53.156	98.678	119.738	84.070	75.401	114.485	87.681	69.504	79.017
	131	0.131	0.229	0.087	12.544	0.294	0.293	0.100	0.665	0.068	1.185	0.058	0.663	2.680	1.829	5.088	3.747	1.628	9.192	1.052	1.680	80.651	99.595	92.691	-1.000	49.834	72.995	70.530	66.541	57.743	106.439	95.981	53.248	98.426	119.045	83.418	75.561	113.968	87.466	69.514	79.362
	132	0.138	0.241	0.081	12.675	0.294	0.282	0.075	0.640	0.066	1.113	0.050	0.630	2.818	1.697	5.024	3.569	1.457	9.047	1.035	1.685	81.938	100.996	93.408	-1.000	49.720	74.399	71.439	67.387	59.731	107.194	97.137	54.063	98.913	119.228	82.501	76.433	114.456	88.999	70.492	81.407
	133	0.172	0.287	0.067	12.682	0.281	0.268	0.048	0.628	0.063	1.027	0.045	0.573	2.993	1.589	5.008	3.419	1.265	8.221	0.980	1.611	83.930	102.627	94.609	-1.000	50.291	76.120	72.922	68.328	61.935	109.089	98.521	55.338	99.201	119.626	82.442	77.371	114.679	90.251	71.472	82.744
	134	0.197	0.338	0.054	12.805	0.267	0.275	0.038	0.606	0.062	0.952	0.054	0.521	3.109	1.560	5.064	3.220	1.255	7.181	0.915	1.437	85.623	104.646	95.795	-1.000	51.486	77.894	74.978	69.066	63.541	111.128	99.906	57.338	99.352	119.796	81.518	77.740	115.543	91.719	72.470	83.481
	135	0.231	0.330	0.046	12.829	0.234	0.288	0.035	0.532	0.062	0.921	0.054	0.497	3.116	1.634	4.992	3.025	1.203	5.881	0.838	1.300	87.300	106.379	97.404	-1.000	53.463	79.348	76.723	69.769	65.632	112.417	101.296	59.417	99.656	120.334	81.149	78.503	116.497	93.469	73.518	84.230
	136	0.236	0.320	0.040	12.972	0.247	0.292	0.035	0.498	0.065	0.907	0.037	0.478	3.095	1.714	4.776	2.975	1.025	5.425	0.808	1.289	88.400	107.840	99.134	-1.000	54.399	81.305	77.839	70.169	67.757	118.122	102.514	60.567	99.390	120.673	80.798	79.039	116.529	94.861	74.279	84.634
	137	0.243	0.321	0.037	13.008	0.234	0.293	0.031	0.454	0.064	0.869	0.029	0.464	3.051	1.800	4.936	2.959	0.899	4.997	0.808	1.342	89.214	109.161	100.311	-1.000	54.644	82.812	78.251	70.186	69.224	123.405	103.405	60.681	99.142	120.157	80.446	78.771	117.280	95.693	74.341	84.868
	138	0.256	0.322	0.036	13.164	0.234	0.284	0.031	0.448	0.062	0.826	0.050	0.439	3.069	1.834	5.768	2.931	0.920	4.778	0.787	1.405	90.390	109.869	100.664	-1.000	55.364	83.674	79.104	70.683	70.865	124.414	103.477	61.514	100.404	122.094	81.430	79.050	120.115	97.390	75.539	85.570
	139	0.261	0.287	0.037	13.395	0.227	0.279	0.035	0.439	0.057	0.820	0.074	0.390	3.440	1.977	6.728	2.920	0.955	4.177	0.790	1.453	91.403	111.053	101.200	-1.000	56.511	84.926	79.541	71.227	71.975	125.068	104.029	61.642	100.767	122.453	82.548	78.702	121.031	98.102	76.234	85.355
